unique_id,Date,residuals,IsHoliday,Type,Size,Temperature,Fuel_Price,CPI,Unemployment,MarkDown1,MarkDown2,MarkDown3,MarkDown4,MarkDown5
2-94,2012-01-06,-759.1470312500023,0,A,medium,46.75,3.157,219.355063,7.057,5886.72,37454.29,121.16,2388.92,7103.97
2-94,2012-01-13,1355.5631250000006,0,A,medium,45.99,3.261,219.5328198,7.057,4414.72,12092.63,98.38,708.18,4245.6
2-94,2012-01-20,2341.042656250007,0,A,medium,51.7,3.268,219.6258417,7.057,6552.26,4355.69,105.97,1703.1,3376.03
2-94,2012-01-27,-5528.412812499999,0,A,medium,50.5,3.29,219.7188636,7.057,1920.15,1507.56,86.09,43.4,2613.53
2-94,2012-02-03,-3563.9821875000052,0,A,medium,55.21,3.36,219.8118854,7.057,75149.79,3818.85,221.4,48159.86,7423.61
2-94,2012-02-10,-16977.829062499994,1,A,medium,46.98,3.409,219.9049073,7.057,13510.89,6674.42,94.07,14114.9,9577.83
2-94,2012-02-17,30651.249687500007,0,A,medium,43.82,3.51,220.0651993,7.057,13942.54,14273.24,15.76,4927.14,6650.08
2-94,2012-02-24,-5206.822500000002,0,A,medium,54.63,3.555,220.275944,7.057,13048.36,12059.1,10.2,5299.73,10380.03
2-94,2012-03-02,-1495.909843750007,0,A,medium,58.79,3.63,220.4866886,7.057,23901.27,2144.7,9.0,9799.63,4929.53
2-94,2012-03-09,-3082.3514062500035,0,A,medium,57.11,3.669,220.6974332,7.057,11784.91,368.32,3.0,2498.17,7746.0
2-94,2012-03-16,967.355781249993,0,A,medium,63.68,3.734,220.8498468,7.057,5965.99,230.42,3.0,2650.77,2073.81
2-94,2012-03-23,-3417.064062499994,0,A,medium,64.01,3.787,220.9244858,7.057,6008.98,139.93,6.63,1650.49,5263.08
2-94,2012-03-30,-1698.1556249999994,0,A,medium,66.83,3.845,220.9991248,7.057,14369.3,164.77,17.0,1017.31,3470.49
2-94,2012-04-06,834.0715625000012,0,A,medium,68.43,3.891,221.0737638,6.891,12132.59,1.3,32.58,4874.69,5535.13
2-94,2012-04-13,1479.4831249999988,0,A,medium,68.08,3.891,221.1484028,6.891,8994.04,6573.08,20.21,4162.2,1966.38
2-94,2012-04-20,-291.29406250000466,0,A,medium,65.69,3.877,221.2021074,6.891,7311.02,2236.2,33.53,878.07,4080.32
2-94,2012-04-27,-8233.500781249997,0,A,medium,67.2,3.814,221.255812,6.891,3076.68,0.0,38.32,108.71,2708.9
2-94,2012-05-04,-13053.8353125,0,A,medium,76.73,3.749,221.3095166,6.891,23731.47,0.0,78.09,7931.42,4443.52
2-94,2012-05-11,11492.985625000001,0,A,medium,73.87,3.688,221.3632212,6.891,16519.5,0.0,117.38,5131.02,3634.25
2-94,2012-05-18,13638.623437500006,0,A,medium,71.27,3.63,221.380331,6.891,9262.12,0.0,42.67,3694.8,4612.01
2-94,2012-05-25,-2122.870624999996,0,A,medium,78.19,3.561,221.3828029,6.891,10701.32,0.0,1030.53,3595.04,14920.27
2-94,2012-06-01,-2826.9834375000064,0,A,medium,78.38,3.501,221.3852748,6.891,13091.33,21.0,245.37,2993.15,5521.72
2-94,2012-06-08,2125.0996874999983,0,A,medium,78.69,3.452,221.3877467,6.891,12162.04,463.6,78.39,3610.78,10877.64
2-94,2012-06-15,1186.616718749996,0,A,medium,80.56,3.393,221.4009901,6.891,8573.41,195.0,0.19,4455.38,5288.61
2-94,2012-06-22,-2433.371874999997,0,A,medium,81.04,3.346,221.4411622,6.891,12126.02,314.0,60.99,6058.6,36430.33
2-94,2012-06-29,-2765.490937499999,0,A,medium,86.32,3.286,221.4813343,6.891,8495.34,275.8,0.0,1935.16,5686.13
2-94,2012-07-06,4605.632343749996,0,A,medium,84.2,3.227,221.5215064,6.565,12355.5,295.05,100.15,6720.4,5506.53
2-94,2012-07-13,-2278.7787499999977,0,A,medium,80.17,3.256,221.5616784,6.565,8354.65,342.25,20.53,5674.44,5012.22
2-94,2012-07-20,1398.3540625000023,0,A,medium,83.23,3.311,221.5701123,6.565,6961.58,241.2,24.97,3401.36,2453.42
2-94,2012-07-27,-5922.014843750003,0,A,medium,86.37,3.407,221.5785461,6.565,6999.14,197.72,2.53,6319.33,5007.01
2-94,2012-08-03,3195.3626562499994,0,A,medium,90.22,3.417,221.5869799,6.565,27650.68,164.58,43.02,21801.9,6652.98
2-94,2012-08-10,5543.453750000001,0,A,medium,88.55,3.494,221.5954138,6.565,5554.54,142.3,13.43,4187.43,5286.19
2-94,2012-08-17,1771.6303124999977,0,A,medium,84.79,3.571,221.6751459,6.565,4774.16,330.78,10.53,4253.28,4927.26
2-94,2012-08-24,-2835.2948437500017,0,A,medium,76.91,3.62,221.8083518,6.565,4759.7,211.38,6.62,2972.88,5102.26
2-94,2012-08-31,1724.6178125000006,0,A,medium,82.64,3.638,221.9415576,6.565,17500.26,73.22,21.38,12878.62,4756.5
2-94,2012-09-07,7226.535625000004,1,A,medium,87.65,3.73,222.0747635,6.565,10658.86,149.28,60.97,2920.9,3275.57
2-94,2012-09-14,4216.453906249997,0,A,medium,75.88,3.717,222.2174395,6.565,8325.93,0.0,37.32,1808.69,9314.55
2-94,2012-09-21,1086.4017187499994,0,A,medium,71.09,3.721,222.4169362,6.565,6707.94,3.82,15.55,1001.42,7607.94
2-94,2012-09-28,-2876.2021875000064,0,A,medium,79.45,3.666,222.6164329,6.565,7106.05,1.91,1.65,1549.1,3946.03
2-94,2012-10-05,2971.0801562499983,0,A,medium,70.27,3.617,222.8159296,6.17,6037.76,0.0,10.04,3027.37,3853.4
2-94,2012-10-12,1969.644843749993,0,A,medium,60.97,3.601,223.0154263,6.17,2145.5,0.0,33.31,586.83,10421.01
2-94,2012-10-19,2093.2831250000017,0,A,medium,68.08,3.594,223.0598077,6.17,4461.89,0.0,1.14,1579.67,2642.29
2-95,2011-06-17,4196.806249999994,0,A,medium,86.53,3.637,214.6513538,7.931,0.0,0.0,0.0,0.0,0.0
2-95,2011-06-24,-7416.6918749999895,0,A,medium,85.17,3.594,214.7441108,7.931,0.0,0.0,0.0,0.0,0.0
2-95,2011-07-01,-3287.9162500000093,0,A,medium,85.69,3.524,214.8368678,7.852,0.0,0.0,0.0,0.0,0.0
2-95,2011-07-08,-2191.366249999992,0,A,medium,87.7,3.48,214.9296249,7.852,0.0,0.0,0.0,0.0,0.0
2-95,2011-07-15,1398.774062499986,0,A,medium,89.83,3.575,215.0134426,7.852,0.0,0.0,0.0,0.0,0.0
2-95,2011-07-22,-837.3175000000047,0,A,medium,89.34,3.651,215.0749122,7.852,0.0,0.0,0.0,0.0,0.0
2-95,2011-07-29,-10513.109999999986,0,A,medium,90.07,3.682,215.1363819,7.852,0.0,0.0,0.0,0.0,0.0
2-95,2011-08-05,-4899.508124999993,0,A,medium,93.34,3.684,215.1978515,7.852,0.0,0.0,0.0,0.0,0.0
2-95,2011-08-12,3653.998749999999,0,A,medium,91.58,3.638,215.2593211,7.852,0.0,0.0,0.0,0.0,0.0
2-95,2011-08-19,3922.7056250000023,0,A,medium,89.86,3.554,215.3229307,7.852,0.0,0.0,0.0,0.0,0.0
2-95,2011-08-26,-3975.3093750000116,0,A,medium,90.45,3.523,215.386897,7.852,0.0,0.0,0.0,0.0,0.0
2-95,2011-09-02,-5736.993125000008,0,A,medium,89.64,3.533,215.4508632,7.852,0.0,0.0,0.0,0.0,0.0
2-95,2011-09-09,1782.5893750000105,1,A,medium,77.97,3.546,215.5148295,7.852,0.0,0.0,0.0,0.0,0.0
2-95,2011-09-16,5848.522499999992,0,A,medium,78.85,3.526,215.6944378,7.852,0.0,0.0,0.0,0.0,0.0
2-95,2011-09-23,-2399.515000000014,0,A,medium,75.58,3.467,216.0282356,7.852,0.0,0.0,0.0,0.0,0.0
2-95,2011-09-30,-5683.042187499988,0,A,medium,78.14,3.355,216.3620333,7.852,0.0,0.0,0.0,0.0,0.0
2-95,2011-10-07,2688.0625,0,A,medium,69.92,3.285,216.6958311,7.441,0.0,0.0,0.0,0.0,0.0
2-95,2011-10-14,3420.8396875000035,0,A,medium,71.67,3.274,217.0048261,7.441,0.0,0.0,0.0,0.0,0.0
2-95,2011-10-21,4726.685625000013,0,A,medium,64.53,3.353,217.1650042,7.441,0.0,0.0,0.0,0.0,0.0
2-95,2011-10-28,-12910.392187499994,0,A,medium,65.87,3.372,217.3251824,7.441,0.0,0.0,0.0,0.0,0.0
2-95,2011-11-04,-4446.009374999994,0,A,medium,55.53,3.332,217.4853605,7.441,0.0,0.0,0.0,0.0,0.0
2-95,2011-11-11,2921.199843749986,0,A,medium,59.33,3.297,217.6455387,7.441,10797.64,20445.0,443.32,4754.07,4787.16
2-95,2011-11-18,2185.6600000000035,0,A,medium,62.01,3.308,217.8670218,7.441,6490.92,1217.76,152.12,873.82,7656.42
2-95,2011-11-25,10577.914374999993,1,A,medium,56.36,3.236,218.1130269,7.441,919.71,62.0,77451.26,23.0,1589.43
2-95,2011-12-02,-20018.369999999995,0,A,medium,48.74,3.172,218.3590319,7.441,8010.99,83.47,1897.27,4444.0,28238.93
2-95,2011-12-09,-7822.228750000009,0,A,medium,41.76,3.158,218.605037,7.441,11472.59,40.0,306.43,4160.55,8899.08
2-95,2011-12-16,-2047.5968749999884,0,A,medium,50.13,3.159,218.8217928,7.441,4908.83,61.03,341.49,469.8,4744.27
2-95,2011-12-23,26298.567812499998,0,A,medium,46.66,3.112,218.9995495,7.441,2971.04,15.18,1501.75,88.76,6437.61
2-95,2011-12-30,-16317.641718750005,1,A,medium,44.57,3.129,219.1773063,7.441,8321.44,92523.94,139.53,1515.4,3027.69
2-95,2012-01-06,512.7312500000116,0,A,medium,46.75,3.157,219.355063,7.057,5886.72,37454.29,121.16,2388.92,7103.97
2-95,2012-01-13,1963.6971874999872,0,A,medium,45.99,3.261,219.5328198,7.057,4414.72,12092.63,98.38,708.18,4245.6
2-95,2012-01-20,4773.882343749996,0,A,medium,51.7,3.268,219.6258417,7.057,6552.26,4355.69,105.97,1703.1,3376.03
2-95,2012-01-27,-13389.720312499994,0,A,medium,50.5,3.29,219.7188636,7.057,1920.15,1507.56,86.09,43.4,2613.53
2-95,2012-02-03,-2301.225000000006,0,A,medium,55.21,3.36,219.8118854,7.057,75149.79,3818.85,221.4,48159.86,7423.61
2-95,2012-02-10,8229.310625000013,1,A,medium,46.98,3.409,219.9049073,7.057,13510.89,6674.42,94.07,14114.9,9577.83
2-95,2012-02-17,8841.648593749997,0,A,medium,43.82,3.51,220.0651993,7.057,13942.54,14273.24,15.76,4927.14,6650.08
2-95,2012-02-24,-2214.718437500007,0,A,medium,54.63,3.555,220.275944,7.057,13048.36,12059.1,10.2,5299.73,10380.03
2-95,2012-03-02,-1282.0565624999872,0,A,medium,58.79,3.63,220.4866886,7.057,23901.27,2144.7,9.0,9799.63,4929.53
2-95,2012-03-09,827.4400000000023,0,A,medium,57.11,3.669,220.6974332,7.057,11784.91,368.32,3.0,2498.17,7746.0
2-95,2012-03-16,11112.475000000006,0,A,medium,63.68,3.734,220.8498468,7.057,5965.99,230.42,3.0,2650.77,2073.81
2-95,2012-03-23,-1136.9815625000047,0,A,medium,64.01,3.787,220.9244858,7.057,6008.98,139.93,6.63,1650.49,5263.08
2-95,2012-03-30,-2789.172499999986,0,A,medium,66.83,3.845,220.9991248,7.057,14369.3,164.77,17.0,1017.31,3470.49
2-95,2012-04-06,951.3374999999942,0,A,medium,68.43,3.891,221.0737638,6.891,12132.59,1.3,32.58,4874.69,5535.13
2-95,2012-04-13,936.8762500000012,0,A,medium,68.08,3.891,221.1484028,6.891,8994.04,6573.08,20.21,4162.2,1966.38
2-95,2012-04-20,4670.439374999987,0,A,medium,65.69,3.877,221.2021074,6.891,7311.02,2236.2,33.53,878.07,4080.32
2-95,2012-04-27,-7754.322500000009,0,A,medium,67.2,3.814,221.255812,6.891,3076.68,0.0,38.32,108.71,2708.9
2-95,2012-05-04,-464.52437500000815,0,A,medium,76.73,3.749,221.3095166,6.891,23731.47,0.0,78.09,7931.42,4443.52
2-95,2012-05-11,2668.9478125000023,0,A,medium,73.87,3.688,221.3632212,6.891,16519.5,0.0,117.38,5131.02,3634.25
2-95,2012-05-18,666.5684375000128,0,A,medium,71.27,3.63,221.380331,6.891,9262.12,0.0,42.67,3694.8,4612.01
2-95,2012-05-25,-1145.0606250000128,0,A,medium,78.19,3.561,221.3828029,6.891,10701.32,0.0,1030.53,3595.04,14920.27
2-95,2012-06-01,-12314.771562500013,0,A,medium,78.38,3.501,221.3852748,6.891,13091.33,21.0,245.37,2993.15,5521.72
2-95,2012-06-08,-8130.5821874999965,0,A,medium,78.69,3.452,221.3877467,6.891,12162.04,463.6,78.39,3610.78,10877.64
2-95,2012-06-15,5885.311249999999,0,A,medium,80.56,3.393,221.4009901,6.891,8573.41,195.0,0.19,4455.38,5288.61
2-95,2012-06-22,-6142.0899999999965,0,A,medium,81.04,3.346,221.4411622,6.891,12126.02,314.0,60.99,6058.6,36430.33
2-95,2012-06-29,-1584.3371875000012,0,A,medium,86.32,3.286,221.4813343,6.891,8495.34,275.8,0.0,1935.16,5686.13
2-95,2012-07-06,5103.387500000012,0,A,medium,84.2,3.227,221.5215064,6.565,12355.5,295.05,100.15,6720.4,5506.53
2-95,2012-07-13,-1283.921875,0,A,medium,80.17,3.256,221.5616784,6.565,8354.65,342.25,20.53,5674.44,5012.22
2-95,2012-07-20,396.0131249999977,0,A,medium,83.23,3.311,221.5701123,6.565,6961.58,241.2,24.97,3401.36,2453.42
2-95,2012-07-27,-11232.165000000008,0,A,medium,86.37,3.407,221.5785461,6.565,6999.14,197.72,2.53,6319.33,5007.01
2-95,2012-08-03,760.0946875000081,0,A,medium,90.22,3.417,221.5869799,6.565,27650.68,164.58,43.02,21801.9,6652.98
2-95,2012-08-10,1262.6984374999884,0,A,medium,88.55,3.494,221.5954138,6.565,5554.54,142.3,13.43,4187.43,5286.19
2-95,2012-08-17,-598.2749999999942,0,A,medium,84.79,3.571,221.6751459,6.565,4774.16,330.78,10.53,4253.28,4927.26
2-95,2012-08-24,-13360.953125,0,A,medium,76.91,3.62,221.8083518,6.565,4759.7,211.38,6.62,2972.88,5102.26
2-95,2012-08-31,3379.040000000008,0,A,medium,82.64,3.638,221.9415576,6.565,17500.26,73.22,21.38,12878.62,4756.5
2-95,2012-09-07,2675.218437500007,1,A,medium,87.65,3.73,222.0747635,6.565,10658.86,149.28,60.97,2920.9,3275.57
2-95,2012-09-14,8117.2462499999965,0,A,medium,75.88,3.717,222.2174395,6.565,8325.93,0.0,37.32,1808.69,9314.55
2-95,2012-09-21,259.63562499999534,0,A,medium,71.09,3.721,222.4169362,6.565,6707.94,3.82,15.55,1001.42,7607.94
2-95,2012-09-28,-10842.086249999993,0,A,medium,79.45,3.666,222.6164329,6.565,7106.05,1.91,1.65,1549.1,3946.03
2-95,2012-10-05,2990.350624999992,0,A,medium,70.27,3.617,222.8159296,6.17,6037.76,0.0,10.04,3027.37,3853.4
2-95,2012-10-12,1153.484999999986,0,A,medium,60.97,3.601,223.0154263,6.17,2145.5,0.0,33.31,586.83,10421.01
2-95,2012-10-19,5708.747499999998,0,A,medium,68.08,3.594,223.0598077,6.17,4461.89,0.0,1.14,1579.67,2642.29
2-96,2011-06-17,284.0424218749977,0,A,medium,86.53,3.637,214.6513538,7.931,0.0,0.0,0.0,0.0,0.0
2-96,2011-06-24,1013.1932812500017,0,A,medium,85.17,3.594,214.7441108,7.931,0.0,0.0,0.0,0.0,0.0
2-96,2011-07-01,2708.5728125000023,0,A,medium,85.69,3.524,214.8368678,7.852,0.0,0.0,0.0,0.0,0.0
2-96,2011-07-08,4801.671249999999,0,A,medium,87.7,3.48,214.9296249,7.852,0.0,0.0,0.0,0.0,0.0
2-96,2011-07-15,-1020.5589062500003,0,A,medium,89.83,3.575,215.0134426,7.852,0.0,0.0,0.0,0.0,0.0
2-96,2011-07-22,-941.6733593750032,0,A,medium,89.34,3.651,215.0749122,7.852,0.0,0.0,0.0,0.0,0.0
2-96,2011-07-29,-1171.8023437500015,0,A,medium,90.07,3.682,215.1363819,7.852,0.0,0.0,0.0,0.0,0.0
2-96,2011-08-05,-138.86304687499796,0,A,medium,93.34,3.684,215.1978515,7.852,0.0,0.0,0.0,0.0,0.0
2-96,2011-08-12,-952.6920312500006,0,A,medium,91.58,3.638,215.2593211,7.852,0.0,0.0,0.0,0.0,0.0
2-96,2011-08-19,89.57859375000044,0,A,medium,89.86,3.554,215.3229307,7.852,0.0,0.0,0.0,0.0,0.0
2-96,2011-08-26,-1953.5011718749993,0,A,medium,90.45,3.523,215.386897,7.852,0.0,0.0,0.0,0.0,0.0
2-96,2011-09-02,440.6989062499997,0,A,medium,89.64,3.533,215.4508632,7.852,0.0,0.0,0.0,0.0,0.0
2-96,2011-09-09,2021.8974999999991,1,A,medium,77.97,3.546,215.5148295,7.852,0.0,0.0,0.0,0.0,0.0
2-96,2011-09-16,-386.0842187499984,0,A,medium,78.85,3.526,215.6944378,7.852,0.0,0.0,0.0,0.0,0.0
2-96,2011-09-23,-1893.5422656250012,0,A,medium,75.58,3.467,216.0282356,7.852,0.0,0.0,0.0,0.0,0.0
2-96,2011-09-30,-2096.59765625,0,A,medium,78.14,3.355,216.3620333,7.852,0.0,0.0,0.0,0.0,0.0
2-96,2011-10-07,-851.7919921875,0,A,medium,69.92,3.285,216.6958311,7.441,0.0,0.0,0.0,0.0,0.0
2-96,2011-10-14,165.45742187499854,0,A,medium,71.67,3.274,217.0048261,7.441,0.0,0.0,0.0,0.0,0.0
2-96,2011-10-21,-800.5066015625016,0,A,medium,64.53,3.353,217.1650042,7.441,0.0,0.0,0.0,0.0,0.0
2-96,2011-10-28,234.71910156249942,0,A,medium,65.87,3.372,217.3251824,7.441,0.0,0.0,0.0,0.0,0.0
2-96,2011-11-04,2217.6278515625017,0,A,medium,55.53,3.332,217.4853605,7.441,0.0,0.0,0.0,0.0,0.0
2-96,2011-11-11,-137.27730468750087,0,A,medium,59.33,3.297,217.6455387,7.441,10797.64,20445.0,443.32,4754.07,4787.16
2-96,2011-11-18,-1260.0852343750012,0,A,medium,62.01,3.308,217.8670218,7.441,6490.92,1217.76,152.12,873.82,7656.42
2-96,2011-11-25,9306.705507812498,1,A,medium,56.36,3.236,218.1130269,7.441,919.71,62.0,77451.26,23.0,1589.43
2-96,2011-12-02,-3734.2994921874997,0,A,medium,48.74,3.172,218.3590319,7.441,8010.99,83.47,1897.27,4444.0,28238.93
2-96,2011-12-09,-1789.5101562499985,0,A,medium,41.76,3.158,218.605037,7.441,11472.59,40.0,306.43,4160.55,8899.08
2-96,2011-12-16,507.4404687499991,0,A,medium,50.13,3.159,218.8217928,7.441,4908.83,61.03,341.49,469.8,4744.27
2-96,2011-12-23,8838.711171875002,0,A,medium,46.66,3.112,218.9995495,7.441,2971.04,15.18,1501.75,88.76,6437.61
2-96,2011-12-30,8183.484140624998,1,A,medium,44.57,3.129,219.1773063,7.441,8321.44,92523.94,139.53,1515.4,3027.69
2-96,2012-01-06,4326.313437500001,0,A,medium,46.75,3.157,219.355063,7.057,5886.72,37454.29,121.16,2388.92,7103.97
2-96,2012-01-13,-1311.339726562499,0,A,medium,45.99,3.261,219.5328198,7.057,4414.72,12092.63,98.38,708.18,4245.6
2-96,2012-01-20,-763.9982031250001,0,A,medium,51.7,3.268,219.6258417,7.057,6552.26,4355.69,105.97,1703.1,3376.03
2-96,2012-01-27,25.754257812499418,0,A,medium,50.5,3.29,219.7188636,7.057,1920.15,1507.56,86.09,43.4,2613.53
2-96,2012-02-03,350.24265625000044,0,A,medium,55.21,3.36,219.8118854,7.057,75149.79,3818.85,221.4,48159.86,7423.61
2-96,2012-02-10,3436.4087109374996,1,A,medium,46.98,3.409,219.9049073,7.057,13510.89,6674.42,94.07,14114.9,9577.83
2-96,2012-02-17,1961.8837890625,0,A,medium,43.82,3.51,220.0651993,7.057,13942.54,14273.24,15.76,4927.14,6650.08
2-96,2012-02-24,-186.56164062500102,0,A,medium,54.63,3.555,220.275944,7.057,13048.36,12059.1,10.2,5299.73,10380.03
2-96,2012-03-02,239.0444921874987,0,A,medium,58.79,3.63,220.4866886,7.057,23901.27,2144.7,9.0,9799.63,4929.53
2-96,2012-03-09,-1873.5070703124984,0,A,medium,57.11,3.669,220.6974332,7.057,11784.91,368.32,3.0,2498.17,7746.0
2-96,2012-03-16,3278.733359375001,0,A,medium,63.68,3.734,220.8498468,7.057,5965.99,230.42,3.0,2650.77,2073.81
2-96,2012-03-23,52.749843749999854,0,A,medium,64.01,3.787,220.9244858,7.057,6008.98,139.93,6.63,1650.49,5263.08
2-96,2012-03-30,-656.6732812500013,0,A,medium,66.83,3.845,220.9991248,7.057,14369.3,164.77,17.0,1017.31,3470.49
2-96,2012-04-06,2847.9390625000015,0,A,medium,68.43,3.891,221.0737638,6.891,12132.59,1.3,32.58,4874.69,5535.13
2-96,2012-04-13,-278.5503125000032,0,A,medium,68.08,3.891,221.1484028,6.891,8994.04,6573.08,20.21,4162.2,1966.38
2-96,2012-04-20,-606.7839843749971,0,A,medium,65.69,3.877,221.2021074,6.891,7311.02,2236.2,33.53,878.07,4080.32
2-96,2012-04-27,-192.04296875,0,A,medium,67.2,3.814,221.255812,6.891,3076.68,0.0,38.32,108.71,2708.9
2-96,2012-05-04,1890.5278124999968,0,A,medium,76.73,3.749,221.3095166,6.891,23731.47,0.0,78.09,7931.42,4443.52
2-96,2012-05-11,2277.7052343749965,0,A,medium,73.87,3.688,221.3632212,6.891,16519.5,0.0,117.38,5131.02,3634.25
2-96,2012-05-18,-2387.2564062500023,0,A,medium,71.27,3.63,221.380331,6.891,9262.12,0.0,42.67,3694.8,4612.01
2-96,2012-05-25,-1694.0873437499977,0,A,medium,78.19,3.561,221.3828029,6.891,10701.32,0.0,1030.53,3595.04,14920.27
2-96,2012-06-01,306.1305468749997,0,A,medium,78.38,3.501,221.3852748,6.891,13091.33,21.0,245.37,2993.15,5521.72
2-96,2012-06-08,-186.7390624999971,0,A,medium,78.69,3.452,221.3877467,6.891,12162.04,463.6,78.39,3610.78,10877.64
2-96,2012-06-15,-1588.498828124997,0,A,medium,80.56,3.393,221.4009901,6.891,8573.41,195.0,0.19,4455.38,5288.61
2-96,2012-06-22,-5139.670546875001,0,A,medium,81.04,3.346,221.4411622,6.891,12126.02,314.0,60.99,6058.6,36430.33
2-96,2012-06-29,-5727.83984375,0,A,medium,86.32,3.286,221.4813343,6.891,8495.34,275.8,0.0,1935.16,5686.13
2-96,2012-07-06,10475.455937500003,0,A,medium,84.2,3.227,221.5215064,6.565,12355.5,295.05,100.15,6720.4,5506.53
2-96,2012-07-13,-232.64671875000204,0,A,medium,80.17,3.256,221.5616784,6.565,8354.65,342.25,20.53,5674.44,5012.22
2-96,2012-07-20,-497.9419531250023,0,A,medium,83.23,3.311,221.5701123,6.565,6961.58,241.2,24.97,3401.36,2453.42
2-96,2012-07-27,-1786.6351562499985,0,A,medium,86.37,3.407,221.5785461,6.565,6999.14,197.72,2.53,6319.33,5007.01
2-96,2012-08-03,2890.147265624997,0,A,medium,90.22,3.417,221.5869799,6.565,27650.68,164.58,43.02,21801.9,6652.98
2-96,2012-08-10,87.75492187499913,0,A,medium,88.55,3.494,221.5954138,6.565,5554.54,142.3,13.43,4187.43,5286.19
2-96,2012-08-17,-287.01718750000146,0,A,medium,84.79,3.571,221.6751459,6.565,4774.16,330.78,10.53,4253.28,4927.26
2-96,2012-08-24,-5418.932890625001,0,A,medium,76.91,3.62,221.8083518,6.565,4759.7,211.38,6.62,2972.88,5102.26
2-96,2012-08-31,-2323.725390624997,0,A,medium,82.64,3.638,221.9415576,6.565,17500.26,73.22,21.38,12878.62,4756.5
2-96,2012-09-07,4415.597109374998,1,A,medium,87.65,3.73,222.0747635,6.565,10658.86,149.28,60.97,2920.9,3275.57
2-96,2012-09-14,-1505.355234374998,0,A,medium,75.88,3.717,222.2174395,6.565,8325.93,0.0,37.32,1808.69,9314.55
2-96,2012-09-21,-143.9890624999971,0,A,medium,71.09,3.721,222.4169362,6.565,6707.94,3.82,15.55,1001.42,7607.94
2-96,2012-09-28,1124.6908593749977,0,A,medium,79.45,3.666,222.6164329,6.565,7106.05,1.91,1.65,1549.1,3946.03
2-96,2012-10-05,1076.2256249999991,0,A,medium,70.27,3.617,222.8159296,6.17,6037.76,0.0,10.04,3027.37,3853.4
2-96,2012-10-12,1129.2301562499997,0,A,medium,60.97,3.601,223.0154263,6.17,2145.5,0.0,33.31,586.83,10421.01
2-96,2012-10-19,1785.610156249997,0,A,medium,68.08,3.594,223.0598077,6.17,4461.89,0.0,1.14,1579.67,2642.29
2-97,2011-06-17,1709.6143749999974,0,A,medium,86.53,3.637,214.6513538,7.931,0.0,0.0,0.0,0.0,0.0
2-97,2011-06-24,-1863.1321874999994,0,A,medium,85.17,3.594,214.7441108,7.931,0.0,0.0,0.0,0.0,0.0
2-97,2011-07-01,-2703.9490625000035,0,A,medium,85.69,3.524,214.8368678,7.852,0.0,0.0,0.0,0.0,0.0
2-97,2011-07-08,842.1607812500006,0,A,medium,87.7,3.48,214.9296249,7.852,0.0,0.0,0.0,0.0,0.0
2-97,2011-07-15,2443.025156249998,0,A,medium,89.83,3.575,215.0134426,7.852,0.0,0.0,0.0,0.0,0.0
2-97,2011-07-22,2011.0793750000012,0,A,medium,89.34,3.651,215.0749122,7.852,0.0,0.0,0.0,0.0,0.0
2-97,2011-07-29,-5580.002812500003,0,A,medium,90.07,3.682,215.1363819,7.852,0.0,0.0,0.0,0.0,0.0
2-97,2011-08-05,-968.0816406250015,0,A,medium,93.34,3.684,215.1978515,7.852,0.0,0.0,0.0,0.0,0.0
2-97,2011-08-12,2002.9253125000032,0,A,medium,91.58,3.638,215.2593211,7.852,0.0,0.0,0.0,0.0,0.0
2-97,2011-08-19,2410.4295312500035,0,A,medium,89.86,3.554,215.3229307,7.852,0.0,0.0,0.0,0.0,0.0
2-97,2011-08-26,-2098.8209375000006,0,A,medium,90.45,3.523,215.386897,7.852,0.0,0.0,0.0,0.0,0.0
2-97,2011-09-02,-834.1464062500017,0,A,medium,89.64,3.533,215.4508632,7.852,0.0,0.0,0.0,0.0,0.0
2-97,2011-09-09,592.2362500000017,1,A,medium,77.97,3.546,215.5148295,7.852,0.0,0.0,0.0,0.0,0.0
2-97,2011-09-16,1513.1494531249991,0,A,medium,78.85,3.526,215.6944378,7.852,0.0,0.0,0.0,0.0,0.0
2-97,2011-09-23,-2977.8925000000017,0,A,medium,75.58,3.467,216.0282356,7.852,0.0,0.0,0.0,0.0,0.0
2-97,2011-09-30,-4760.506953124997,0,A,medium,78.14,3.355,216.3620333,7.852,0.0,0.0,0.0,0.0,0.0
2-97,2011-10-07,-167.68351562500175,0,A,medium,69.92,3.285,216.6958311,7.441,0.0,0.0,0.0,0.0,0.0
2-97,2011-10-14,-611.3074218749971,0,A,medium,71.67,3.274,217.0048261,7.441,0.0,0.0,0.0,0.0,0.0
2-97,2011-10-21,2655.1798437499965,0,A,medium,64.53,3.353,217.1650042,7.441,0.0,0.0,0.0,0.0,0.0
2-97,2011-10-28,-3840.394296874998,0,A,medium,65.87,3.372,217.3251824,7.441,0.0,0.0,0.0,0.0,0.0
2-97,2011-11-04,-3091.082265625002,0,A,medium,55.53,3.332,217.4853605,7.441,0.0,0.0,0.0,0.0,0.0
2-97,2011-11-11,1904.7398437500015,0,A,medium,59.33,3.297,217.6455387,7.441,10797.64,20445.0,443.32,4754.07,4787.16
2-97,2011-11-18,4386.705390625,0,A,medium,62.01,3.308,217.8670218,7.441,6490.92,1217.76,152.12,873.82,7656.42
2-97,2011-11-25,274.59375,1,A,medium,56.36,3.236,218.1130269,7.441,919.71,62.0,77451.26,23.0,1589.43
